question,choices,subject,answer
اشارہ شدہ چکراتی گروپ میں عناصر کی تعداد تلاش کریں: Z_30 کا سائیکلک ذیلی گروپ 25 سے تیار کیا گیا ہے۔,25|5|6|30,abstract_algebra,2
"Z_12 x Z_8 کے عنصر (4, 2) میں ترتیب ہے۔",4|8|12|6,abstract_algebra,2
بیان 1 | انگوٹھی میں ہر آئیڈیل انگوٹھی کا ایک ذیلی حصہ ہے۔ بیان 2 | ہر انگوٹھی کی ہر ذیلی انگوٹھی کا ایک آئیڈیل ہے۔,سچ ہے، سچ ہے۔|جھوٹا، جھوٹا۔|درست غلط|جھوٹا، سچ,abstract_algebra,2
stylomastoid foramen میں چہرے کے اعصاب کے سکڑاؤ کا باعث بننے والا زخم ipsilateral کا سبب بنے گا۔,چہرے کے پٹھوں کا فالج۔|چہرے کے پٹھوں کا فالج اور ذائقہ کا نقصان۔|چہرے کے پٹھوں کا فالج، ذائقہ میں کمی اور لکرائی۔|چہرے کے پٹھوں کا فالج، ذائقہ میں کمی، لعاب اور تھوک میں کمی۔,anatomy,0
"ایک ""ڈشڈ چہرہ"" پروفائل اکثر اس سے وابستہ ہوتا ہے۔",اکرومیگالی کے ذریعہ کنڈیلر کارٹلیج کے دوبارہ فعال ہونے کی وجہ سے ایک پھیلا ہوا جبڈیبل۔|کرینیل بیس کی لمبائی میں ناکامی کی وجہ سے ایک ریکسیو میکسلا۔|ہائیڈروسیفلی کی وجہ سے سامنے کی ایک بڑھی ہوئی ہڈی۔|maxillary air sinus کی خراب ترقی.,anatomy,1
جسم میں پیشاب جمع کرنے والی ساخت کو درج ذیل میں سے کون بہتر بیان کرتا ہے؟,مثانہ|گردہ|Ureter|پیشاب کی نالی,anatomy,0
مندرجہ ذیل میں سے کون سا ڈھانچہ ectomesenchyme سے ماخوذ ہے؟,موٹر نیوران|کنکال کے پٹھوں|میلانوسائٹس|پسینے کے غدود,anatomy,2
مندرجہ ذیل میں سے کون گردے میں ہر نیفران میں پائے جانے والے خون کی کیپلیریوں کے جھرمٹ کی وضاحت کرتا ہے؟,Afferent arteriole|گلومیرولس|ہینلے کا لوپ|رینل شرونی,anatomy,1
ایک مریض کی گردن ٹوٹی ہوئی ہے جس میں ریڑھ کی ہڈی کو چھٹے سروائیکل ورٹیبرا کی سطح پر نقصان پہنچا ہے۔,وہ لائف سپورٹ کے بغیر سانس لینے سے قاصر ہوں گے۔|وہ صرف سکون کا سانس لے سکیں گے۔|سانس لینے پر اثر کا اندازہ لگانا ناممکن ہے۔|سانس لینا متاثر نہیں ہوگا۔,anatomy,1
پیٹ کے مندرجہ ذیل جسمانی علاقوں میں سے کون سا سٹرنم سے بالکل دور واقع ہے؟,ایپی گیسٹرک|ہائپوکونڈریک|ہائپوگاسٹرک|لمبر,anatomy,0
مندرجہ ذیل میں سے کون سا ماحولیاتی بیکٹیریا کے خلاف انسانی جسم کے دفاعی طریقہ کار کی بہترین وضاحت کرتا ہے؟,ناک میں بال|چپچپا جھلی|اوسٹیو بلاسٹس|تھوک,anatomy,1
پیلیٹائن کے عمل فیوز ہونے لگتے ہیں۔,چھ ہفتے بعد فرٹیلائزیشن۔|فرٹلائزیشن کے بعد آٹھ ہفتے۔|کھاد ڈالنے کے بعد دس ہفتے۔|بارہ ہفتے بعد فرٹیلائزیشن۔,anatomy,2
پرائمری موٹر کارٹیکس سرگرمی کے نتیجے میں,اینٹی گریوٹی اعضاء کے پٹھوں کا دو طرفہ سنکچن۔|اعضاء کی پٹھوں کا دو طرفہ سنکچن۔|ipsilateral اعضاء کی پٹھوں کا سنکچن۔|متضاد اعضاء کی پٹھوں کا سنکچن۔,anatomy,3
آپ نے دیکھا کہ آپ کے مریض کے ذیلی مینڈیبلر لمف نوڈس بڑھے ہوئے ہیں۔ آپ ممکنہ انفیکشن سائٹس کو تلاش کریں گے۔,سخت تالو|سخت تالو اور اوپری ہونٹ۔|سخت تالو، اوپری ہونٹ اور اوپری مرکزی چیرا۔|سخت تالو، اوپری ہونٹ، اوپری مرکزی انسیسر اور نچلا پہلا داڑھ۔,anatomy,3
سڑک ٹریفک کے ایک واقعے میں ایک مریض کو مدار کو نقصان پہنچا ہے جس کے نتیجے میں تیسرے کرینیل اعصاب کو نقصان پہنچا ہے۔ مندرجہ ذیل میں سے کون سی نشانیاں موجود ہوں گی؟,پپلیری کنسٹرکشن اور ایک میڈل سٹرابزم|پپلیری ڈیلیٹیشن اور ایک میڈل سٹرابزم|پپلیری کنسٹرکشن اور لیٹرل سٹرابزم|پپلیری ڈیلیٹیشن اور لیٹرل سٹرابزم,anatomy,3
مندرجہ ذیل میں سے کون سا بیان temporomandibular مشترکہ کے بارے میں درست ہے؟,اس میں ہائیلین کارٹلیج کی ایک آرٹیکولر ڈسک ہے۔|اس کی آرٹیکولر سطحیں ہائیلین کارٹلیج سے ڈھکی ہوئی ہیں۔|Proprioceptive معلومات کو chorda tympani اور گہرے عارضی اعصاب کے ذریعے لے جایا جاتا ہے|Proprioceptive معلومات masseteric اور auriculotemporal اعصاب کے ذریعے کی جاتی ہیں۔,anatomy,3
مشتبہ laryngeal اعصابی نقصان کے بعد آواز کے تہوں کا لیرینگوسکوپک معائنہ عام طور پر یہ ظاہر کرتا ہے کہ زخمی طرف کی آواز کا تہہ تناؤ کا شکار ہے اور علت اور اغوا کے درمیان درمیانی پوزیشن میں ہے۔ اس وجہ سے ہے,cricothyroid پٹھوں اب بھی فعال ہے لیکن interarytenoid عضلات مکمل طور پر فعال ہیں.|cricothyroid پٹھوں اب بھی فعال ہے لیکن interarytenoids کمزور ہیں.|cricothyroid پٹھوں کو مفلوج ہے لیکن interarytenoids مکمل طور پر فعال ہیں.|cricothyroid پٹھوں کو مفلوج ہے لیکن interarytenoids کمزور ہیں.,anatomy,1
مینڈیبل کی نشوونما کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟,دماغی سمفیسس پیدائش کے بعد تقریباً 1 سال بعد بند ہو جاتا ہے۔|کنڈیلر گروتھ کارٹلیج بلوغت میں سرگرمی بند کردیتا ہے۔|اوسیفیکیشن سینٹر میکل کے کارٹلیج کے درمیان تقریباً 8 ہفتوں میں I.U.L ظاہر ہوتا ہے۔|مینڈیبل کے زاویہ پر کام کرنے والا فنکشنل میٹرکس لیٹرل پیٹریگائڈ پٹھوں ہے۔,anatomy,0
پپلری لائٹ ریفلیکس کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟,اس کا اعضاء آپٹک اعصاب میں لے جایا جاتا ہے۔|یہ مڈبرین میں کمتر کالیکولی کے ذریعہ ثالثی کی جاتی ہے۔|یہ ایک متفقہ اضطراری عمل ہے۔|اس کا ملحق اعضاء اوکولوموٹر اعصاب میں لے جایا جاتا ہے۔,anatomy,2
پرسکون الہام کے دوران کون سے عضلات عام طور پر متحرک رہتے ہیں؟,بیرونی اور اندرونی انٹرکوسٹل عضلات|بیرونی انٹرکوسٹل پٹھوں اور ڈایافرام|اندرونی انٹرکوسٹل پٹھوں اور ڈایافرام|بیرونی اور اندرونی انٹرکوسٹل پٹھوں اور ڈایافرام,anatomy,1
مردانہ ہارمونز مندرجہ ذیل میں سے کس سے پیدا ہوتے ہیں؟,Glans عضو تناسل|پریپوس|پروسٹیٹ|ٹیسٹس,anatomy,3
آکسیجن سے لیس خون کو درج ذیل میں سے کس ساخت کے ذریعے دل تک پہنچایا جاتا ہے؟,شہ رگ|کیروٹیڈ شریانیں۔|کمتر vena cava|پلمونری رگیں,anatomy,3
مندرجہ ذیل میں سے کون سی ہوا کو پھیپھڑوں میں جانے دیتا ہے؟,شہ رگ|غذائی نالی|ٹریچیا|لبلبہ,anatomy,2
سائنوٹریل نوڈ کہاں واقع ہے؟,بائیں ایٹریئم اور بائیں ویںٹرکل کے درمیان|دائیں ایٹریئم اور دائیں ویںٹرکل کے درمیان|دائیں ایٹریم کی اوپری دیوار میں|بائیں ویںٹرکل کی اوپری دیوار میں,anatomy,2
پسلی کے سلسلے میں، متعلقہ انٹرکوسٹل اعصاب جھوٹ بولتا ہے۔,اس کی اعلی سرحد کی گہرائی میں۔|اس کی اعلیٰ سرحد سے سطحی۔|اس کی کمتر سرحد کی گہرائی میں۔|اس کی کمتر سرحد سے سطحی۔,anatomy,2
زبان کی نوک کے بائیں جانب کی علاقائی لمفیٹک نکاسی,بائیں ذیلی لمف نوڈ.|بائیں اور دائیں ذیلی لمف نوڈس۔|بائیں ذیلی مینڈیبلر لمف نوڈ۔|بائیں اور دائیں ذیلی مینڈیبلر لمف نوڈس۔,anatomy,1
معدے کا عمل ہے۔,mesoderm کی تشکیل اور neurulation کے بعد ہوتا ہے.|ectomesenchyme کی تشکیل اور نیورولیشن سے پہلے ہوتی ہے۔|mesoderm کی تشکیل اور neurulation سے پہلے ہوتا ہے.|ectomesenchyme کی تشکیل اور نیورولیشن کے بعد ہوتی ہے۔,anatomy,1
spheno-occipital synchondrosis,ایک ثانوی ترقی کارٹلیج ہے.|viscerocranium کی پوزیشن کو متاثر کرتا ہے۔|7 سال کی عمر میں سرگرمی بند کردیتا ہے۔|acromegaly سے متاثرہ مریضوں میں دوبارہ فعال کیا جا سکتا ہے.,anatomy,1
مندرجہ ذیل میں سے کون سا مادہ خارج ہونے والی ہوا میں زیادہ مقدار میں پایا جاتا ہے؟,کاربن ڈائی آکسائیڈ|کاربن مونوآکسائڈ|نائٹروجن|آکسیجن,anatomy,2
درج ذیل میں سے کون سی حالت گردے کی پتھری (رینل کیلکولی) کی موجودگی کی خصوصیت رکھتی ہے؟,گلومیرولونفرائٹس|بیچوالا ورم گردہ|Nephrolithiasis|پولی سسٹک گردہ,anatomy,2
مریض کے چہرے پر نبض محسوس کی جا سکتی ہے جہاں,چہرے کی شریان جبڈیبل کو عبور کرتی ہے۔|چہرے کی شریان میکسلا کو عبور کرتی ہے۔|سطحی دنیاوی شریان میکسلا کو عبور کرتی ہے۔|سطحی عارضی دمنی مداری کنارے کو عبور کرتی ہے۔,anatomy,0
ایک مریض بائیں پیٹ کے اوپری حصے میں شدید کند صدمے کو برداشت کرتا ہے اور اسے سرجری کی ضرورت ہوتی ہے۔ مندرجہ ذیل میں سے کون سا عضو سب سے زیادہ ملوث ہے؟,اپینڈکس|گال بلیڈر|تلی|مثانہ,anatomy,2
ایٹریوینٹریکولر بنڈل سے متعلق کون سا بیان درست ہے؟,یہ خود مختار اعصابی عمل سے بنتا ہے اور ایٹریا اور وینٹریکلز کے درمیان واحد برقی رابطہ ہے۔|یہ پورکنجے ریشوں سے بنتا ہے اور ایٹریا اور وینٹریکلز کے درمیان واحد برقی رابطہ ہے۔|یہ خود مختار اعصابی عمل سے بنتا ہے اور ایٹریا اور وینٹریکلز کے درمیان کئی برقی رابطوں میں سے ایک بناتا ہے۔|یہ پورکنجے ریشوں سے بنتا ہے اور ایٹریا اور وینٹریکلز کے درمیان کئی برقی رابطوں میں سے ایک بناتا ہے۔,anatomy,1
مندرجہ ذیل میں سے کون سی اصطلاح بازو کو جسم کی طرف موڑنے کی حرکت کو بیان کرتی ہے؟,اغوا|Eversion|موڑ|تلفظ,anatomy,2
کی طرف سے نگلنے کے pharyngeal مرحلے کے دوران خوراک larynx میں داخل ہونے سے روک دیا جاتا ہے,laryngeal کے داخلی راستے کی تنگی.|ایپیگلوٹیس کی اوپر کی حرکت۔|larynx کی نیچے کی حرکت.|سانس کی شرح میں اضافہ.,anatomy,0
مندرجہ ذیل میں سے کس جگہ سے پت ہاضمہ میں داخل ہوتی ہے؟,Gastroesophageal sphincter|گرہنی|Ileocecum|جیجنم,anatomy,1
مندرجہ ذیل میں سے کس پوزیشن میں مریض منہ کے بل لیٹتا ہے؟,ڈورسل|کھڑا ہونا|لیٹرل|شکار,anatomy,1
مکمل دو طرفہ درار تالو کے فیوژن کی ناکامی کی وجہ سے ہے,palatine کے عمل.|palatine اور frontonasal عمل.|پیلیٹائن، فرنٹونسل اور ثانوی ناک کے عمل۔|پیلیٹائن، فرنٹونسل، ثانوی ناک کے عمل اور مینڈیبلر عمل۔,anatomy,2
سمعی ٹیوب,اندرونی کان اور nasopharynx کو جوڑتا ہے۔|دوسری فارینجیل تھیلی سے ماخوذ ہے۔|levator veli palatini کے عمل سے کھولا جاتا ہے۔|ٹینسر ویلی پالیٹینی کے عمل سے بند ہوتا ہے۔,anatomy,2
مندرجہ ذیل میں سے کون سا لمفائیڈ عضو ہے جو خون کے سرخ خلیات اور خون سے جانداروں کو فلٹر کرنے کا ذخیرہ ہے؟,اپینڈکس|گال بلیڈر|لبلبہ|تلی,anatomy,3
مندرجہ ذیل میں سے کون سی گہا ڈایافرام سے الگ ہوتی ہے؟,پیٹ اور شرونیی۔|کرینیل اور ریڑھ کی ہڈی|چھاتی اور پیٹ|Pericardial اور pleural,anatomy,2
bronchioles کی دیواروں پر مشتمل ہے,کارٹلیج، ہموار پٹھوں اور سانس کے اپکلا.|کارٹلیج اور ہموار پٹھوں.|کارٹلیج اور سانس کے اپکلا.|ہموار پٹھوں اور سانس کے اپکلا.,anatomy,3
مندرجہ ذیل میں سے کون سا اعضاء خون سے بلیروبن کو ہٹاتا ہے، پلازما پروٹین تیار کرتا ہے، اور پروتھرومبن اور فائبرنوجن کی پیداوار میں شامل ہے؟,گال بلیڈر|گردہ|جگر|تلی,anatomy,2
مندرجہ ذیل میں سے کون سی حالت غذائی نالی کے اسفنکٹر کی نااہلی کی خصوصیت رکھتی ہے؟,کرون کی بیماری|Esophageal varices|گیسٹروئیسوےفیجیل ریفلکس بیماری|پائلورک سٹیناسس,anatomy,2
نرم تالو کے پٹھے کی شاخوں سے جڑے ہوتے ہیں۔,trigeminal اور glossopharyngeal اعصاب.|چہرے اور glossopharyngeal اعصاب.|trigeminal اور vagus اعصاب.|چہرے اور وگس اعصاب.,anatomy,2
مندرجہ ذیل میں سے کون سی بڑی ہڈی ہے جو پٹیلا سے برتر اور اسکیم سے کم پائی جاتی ہے؟,Calcaneus|فیمر|symphysis pubis|ٹبیا,anatomy,1
ایک کامیاب کمتر الیوولر اعصابی بلاک کی اینستھیزیا پیدا کرے گا,نچلا ہونٹ|نچلے ہونٹ اور مینڈیبلر دانت۔|نچلا ہونٹ، مینڈیبلر دانت اور پچھلے مینڈیبلر دانتوں کا لیبل گنگوا۔|نچلا ہونٹ، مینڈیبلر دانت اور پچھلے مینڈیبلر دانتوں کا لیبیل gingiva اور buccal gingiva۔,anatomy,2
اوپری larynx کے mucosa کی طرف سے innervated ہے,اندرونی laryngeal اعصاب جو کھانسی کے اضطراری اعضاء کا ایک حصہ ہے۔|بیرونی laryngeal اعصاب جو کہ گیگ ریفلیکس کا افرینٹ اعضاء ہے۔|اندرونی laryngeal اعصاب جو کہ گیگ ریفلیکس کا متضاد اعضاء ہے۔|خارجی laryngeal اعصاب جو کھانسی کے اضطراری اعضاء کا ایک حصہ ہے۔,anatomy,0
viscerocranium کی ہڈیاں ابتدائی طور پر تیار ہوتی ہیں۔,endochondral ossification اور somatic ترقی کے پیٹرن پر عمل کریں.|endochondral ossification اور عصبی ترقی کے پیٹرن پر عمل کریں.|intramembranous ossification اور somatic ترقی کے پیٹرن کی پیروی کریں.|intramembranous ossification اور اعصابی ترقی کے پیٹرن پر عمل کریں.,anatomy,2
معالج طبی معاون کو فیبولا کے ایکسرے مطالعہ کے لیے درخواست فارم مکمل کرنے کی ہدایت کرتا ہے۔ طریقہ کار درج ذیل میں سے کس ڈھانچے پر انجام دیا جائے گا؟,ایڑی|نچلی ٹانگ|انگلیاں|ران,anatomy,1
خون میں کون سے خلیات میں نیوکلئس نہیں ہوتا؟,لمفوسائٹ|مونوسائٹ|اریتھروسائٹ|باسوفیل,anatomy,2
کورونل سیون اس میں شامل ہوتا ہے۔,فرنٹل اور پیریٹل ہڈیاں۔|بائیں اور دائیں parietal ہڈیوں.|parietal اور occipital ہڈیوں.|parietal، squamous temporal اور sphenoid کا بڑا بازو۔,anatomy,0
اگر آپ اپنی انگلی کو مریض کی بڑھی ہوئی گردن کی اگلی درمیانی لکیر سے ٹھوڑی سے لے کر اسٹرنل نوچ تک چلاتے ہیں، تو آپ کو ترتیب سے دھڑکنے کے قابل ہونا چاہیے۔,hyoid bone، cricoid cartilage، thyroid cartilage.|تائرواڈ کارٹلیج، کریکوڈ کارٹلیج، ہائائیڈ ہڈی۔|hyoid ہڈی، thyroid کارٹلیج، cricoid کارٹلیج.|تائرواڈ کارٹلیج، hyoid ہڈی، cricoid کارٹلیج.,anatomy,2
زندہ مریض میں مندرجہ ذیل میں سے کون سی ہڈیوں کی ساخت دھڑک سکتی ہے؟,supraorbital foramen|infraorbital foramen|ذہنی رنجش|اوپر کا سارا,anatomy,3
مندرجہ ذیل میں سے کون سا ڈھانچہ ڈایافرام کے ذریعے غذائی نالی کے ساتھ ہوتا ہے؟,فرینک اعصاب|splanchnic اعصاب|ہمدرد تنوں|وگس اعصاب,anatomy,3
